TOT_POP,White-alone pop,MEDHHINC_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),Population Aged 60+,COUNTY_NAME,STATE_NAME,Obesity_prevalence,diabetes_prevalence,Percent_Pop_Aged_60_plus,Racial_Diversity_Index,Percent_Higher_Education,Minority_Population,Child_Poverty_Index
6889,6129,38242,285.7,0.107648865,2568,250,5,27.0,13.5,41.54449121788358,2,47.06053128175352,760,34.849999999999994
17335,8193,39574,253.1,0.294464115,4298,1217,42,42.2,19.0,26.691664263051628,2,26.241707528122294,9142,29.05
22663,21603,60908,230.9,0.53254273,4689,624,17,40.4,13.3,21.885893306270134,1,34.94241715571636,1060,14.25
7051,1884,27767,191.3,0.233732459,1751,414,24,45.4,22.4,24.464614948234292,2,28.27967664161112,5167,53.0
16558,15204,38879,253.1,0.281265463,4139,439,42,37.7,14.4,26.102186254378545,2,25.981398719652134,1354,26.35
344147,284593,49082,229.5,4.670643161,90290,1425,40,34.6,14.4,32.184502552688244,2,39.143447422177154,59554,23.95
71385,66184,39491,217.1,1.475056318,15782,24,0,35.4,15.6,23.656230300483294,1,27.35308538208307,5201,29.6
21780,19206,50671,227.6,1.039812743,3309,675,16,38.7,13.5,14.178145087235997,2,22.580348943985307,2574,17.9
65767,60265,42821,292.7,1.0914805,18775,36,35,39.6,14.3,29.589307707512884,2,33.928870102026856,5502,25.55
21012,12322,43591,255.0,0.226640035,4490,31,33,38.5,16.3,23.524652579478396,2,29.55929944793451,8690,33.15
54973,45018,51525,263.2,0.619582433,13887,703,46,38.4,13.0,27.204263911374678,2,39.34113110072217,9955,15.950000000000001
5239,5140,51911,239.2,0.252545007,1632,113,27,35.2,11.1,31.07463256346631,1,41.973659095247186,99,12.85
8515,8203,51674,230.9,0.200088309,2046,744,17,38.9,15.1,24.509688784497946,1,26.071638285378747,312,20.450000000000003
33683,30357,51868,253.1,0.572162375,7297,47,42,39.9,13.5,22.610812576076952,2,28.028976041326487,3326,19.049999999999997
1747,1640,44659,247.1,0.092094078,529,1034,26,29.4,11.3,35.832856325128795,1,43.50314825414997,107,9.55
14462,13850,51859,253.1,0.24566138,3426,1474,42,36.8,13.9,24.961969298852164,1,24.574747614437836,612,20.95
5121,1654,36908,263.2,0.057717091,1252,1735,46,42.3,20.3,27.27982815856278,2,29.56453817613747,3467,34.7
95380,71429,58035,229.5,1.294464123,22468,1089,40,35.3,13.1,27.240511637659885,2,36.39022855944643,23951,19.2
19404,17453,45661,230.9,0.455961661,4112,46,17,39.1,15.6,22.881880024737168,2,25.412286126571843,1951,21.8
8021,7703,52086,239.2,0.386650792,2712,1086,27,35.6,12.4,34.45954369779329,1,44.43336242363795,318,18.299999999999997
55922,53141,82814,302.7,1.265704409,10806,901,23,28.2,9.0,22.046779442795323,1,40.87836629591216,2781,6.95
351713,324360,84381,216.2,6.00818448,45623,590,44,28.0,8.2,14.489086272045673,1,41.87846340624316,27353,6.050000000000001
8233,1519,28524,217.1,0.170121716,2352,31,0,45.6,25.6,30.171261994412728,2,27.669136402283495,6714,43.25
208911,134982,52557,217.1,4.31681012,36426,62,0,34.0,12.0,18.997563555772555,2,35.76116145152721,73929,20.4
40003,36266,65635,263.2,0.450860533,8490,438,46,32.4,10.9,23.07326950478714,1,34.19993500487463,3737,13.350000000000001
23428,21919,66607,303.4,0.341017865,4867,1364,37,31.3,11.0,22.319446815775994,1,39.730237322861534,1509,14.05
317646,284998,53469,320.5,4.93568032,82489,1393,38,34.7,11.9,26.76595959023567,2,36.02437934052373,32648,22.0
4321,4171,53188,264.9,0.09885375,1446,1421,49,36.8,12.3,37.42189308030549,1,42.69844943300162,150,17.95
382378,323311,61053,292.7,6.346011384,73222,6,35,33.2,11.0,20.94131984580703,2,36.36898566340114,59067,14.75
44732,40524,43079,273.1,0.890777239,9354,1014,25,33.8,10.8,22.40677814539927,1,36.09049450058124,4208,21.1
7106,969,28024,191.3,0.235555645,1641,36,24,49.9,24.0,23.76864621446665,2,27.258654658035464,6137,51.4
2283,2123,58715,237.6,0.117142079,830,1259,34,35.0,13.0,33.289531318440645,1,46.035917652212,160,13.149999999999999
2607,2424,51559,227.6,0.124462434,455,306,16,39.8,13.0,19.52435749904104,1,25.81511315688531,183,19.35
23974,21362,37370,207.6,0.700011447,5793,148,3,38.5,14.5,24.055226495369983,2,24.743472094769334,2612,34.2
14190,13978,33160,224.8,0.258567698,2414,1656,43,44.2,20.0,17.167019027484145,1,17.30091613812544,212,47.8
6549,6368,30691,253.1,0.111245774,1714,389,42,38.0,16.5,29.317453046266607,1,24.583905939838143,181,40.35
55808,50005,59732,213.5,0.809240204,14565,603,28,32.0,12.4,28.633887614678898,1,37.31543864678899,5803,17.6
21303,20669,67897,239.2,1.026907096,5028,1100,27,36.5,10.2,25.47059099657325,1,42.200629019386945,634,7.7
850967,715662,84170,279.6,7.722951828,167777,219,4,23.9,9.7,21.796144856381034,2,43.640352681126295,135305,12.350000000000001
23933,22917,49073,263.2,0.269740898,6578,609,46,35.8,13.6,28.546358584381398,1,26.845777796348138,1016,18.6
64569,59000,44040,253.1,1.096813003,14917,1483,42,36.5,14.5,24.476141801793432,1,27.71298920534622,5569,21.9
13665,13307,49507,284.4,0.200560314,3906,163,13,35.8,12.3,29.066959385290893,1,38.741309915843395,358,18.85
21623,16515,42307,265.2,0.220297639,5833,334,9,37.6,15.0,27.304259353466215,2,25.394256116172592,5108,29.9
58504,56217,55202,292.7,0.970942497,13292,853,35,38.2,12.4,23.974429098865034,1,28.03056201285382,2287,13.899999999999999
197683,150682,50531,255.0,2.132252143,22983,1230,33,29.0,8.4,13.087620078610703,2,32.40440503229919,47001,21.05
3478,3288,39506,224.8,0.063375508,1378,1615,43,39.1,18.8,39.53421506612996,1,39.64922369177689,190,36.650000000000006
281669,221297,62343,206.7,8.929221301,47856,118,36,35.6,9.9,18.781974587192767,4,41.28924375774402,60372,11.85
3825,3624,66849,224.8,0.069698481,734,1568,43,36.3,12.9,19.712418300653596,1,32.0,201,12.7
19454,18646,41455,191.3,0.6448775,5209,983,24,36.2,14.5,27.171789863267193,1,26.729721394057776,808,20.75
150439,141942,62522,287.0,2.167206904,35206,49,22,35.7,11.0,25.656246053217586,1,38.39895239931135,8497,13.0
117898,113265,53745,375.1,1.001476752,25826,1172,32,37.3,10.8,23.32779182004784,1,34.07182479770649,4633,22.05
769545,462008,122930,279.6,6.984006389,161619,205,4,21.5,9.5,22.23482707314062,2,52.80860768376119,307537,6.7
2151,1048,51188,276.9,0.061253963,645,75,1,33.8,14.8,31.334263133426315,3,43.65411436541143,1103,26.75
702455,320374,82533,847.0,10.0,113026,288,8,24.8,8.1,16.930479532496744,2,50.907744980105484,382081,24.65
24193,16636,48831,228.7,0.333475292,4813,352,10,35.6,15.0,21.481420245525566,2,24.33761831934857,7557,30.35
4954,4680,55242,285.7,0.077412176,2092,236,5,24.3,11.7,45.01412999596286,1,52.18005651998385,274,24.5
27004,26394,32906,230.9,0.634548995,6600,705,17,40.5,16.6,25.525848022515184,1,26.22204117908458,610,33.0
8683,4727,31419,228.7,0.119686106,2049,397,10,39.9,17.4,22.9644132212369,2,25.95877001036508,3956,39.8
2474,1971,58943,276.9,0.070452024,727,74,1,28.3,10.9,32.376717865804366,3,50.687146321746155,503,15.299999999999999
7634,7220,56837,192.6,0.195831965,2461,457,12,31.4,13.1,36.6911186795913,1,47.99580822635578,414,18.0
49437,42233,47202,244.8,0.967304532,8363,1137,31,33.3,11.4,17.535449157513604,2,34.37101765883852,7204,25.1
23365,22574,56456,287.0,0.336593498,8100,835,22,35.9,12.8,36.62315429060561,1,44.2157072544404,791,17.95
57840,55456,50412,217.1,1.195170658,13600,4,0,34.0,13.5,24.604080221300137,1,31.599239280774547,2384,16.75
1522,1454,56775,224.8,0.027733618,422,1573,43,35.1,13.7,29.106438896189225,1,37.582128777923785,68,9.75
6050,5852,44564,273.1,0.120477562,1705,58,25,34.5,13.2,28.396694214876035,1,32.760330578512395,198,20.2
43602,42358,55334,292.7,0.723626329,10056,486,35,37.8,13.3,25.31535250676574,1,28.709692215953396,1244,17.9
171700,160244,57069,216.2,2.933088271,40002,64,44,27.2,10.8,27.33663366336634,1,41.33605125218404,11456,11.399999999999999
29636,28849,41517,263.2,0.334017518,8816,115,46,36.6,13.8,32.288432986907814,1,33.25684977729788,787,21.65
10715,7167,42423,217.1,0.221408257,3145,18,0,41.0,18.6,32.12319178721418,2,31.516565562295845,3548,30.3
60949,46413,44710,263.2,0.686935946,17512,1716,46,36.8,14.7,30.566539237723344,2,34.68309570296477,14536,21.700000000000003
55387,46748,45268,191.3,1.836014706,13434,974,24,36.4,13.5,25.531261848448196,2,36.634950439633855,8639,25.549999999999997
39944,39027,38704,263.4,1.23868887,10695,439,48,41.8,16.5,28.302122972161026,1,28.84538353695173,917,24.6
26907,25880,48688,367.1,0.601466712,7930,771,45,31.9,11.1,30.887873044189245,1,36.05009848738246,1027,16.65
909308,245170,82445,386.0,7.523998307,159437,815,20,38.9,14.4,19.212082154781438,2,40.9140797177634,664138,11.4
55976,30970,40433,255.0,0.603769398,14708,1223,33,39.9,17.3,27.33135629555524,2,34.32721166214092,25006,37.45
265429,188817,60826,306.5,2.443186747,62613,1122,30,30.2,12.7,25.198075568231054,3,38.26560021700718,76612,18.65
32358,28991,43159,253.1,0.549655023,9544,33,42,36.4,16.0,30.650843686259964,2,28.01162000123617,3367,28.7
51128,49528,58648,264.9,1.169681683,13904,1828,49,34.5,10.4,28.810045376310438,1,35.59888906274448,1600,13.25
3401,3338,49321,239.2,0.163944563,1149,716,27,36.4,12.5,34.813290208762126,1,43.781240811526025,63,14.95
378488,337959,70649,265.2,3.856079758,132129,297,9,28.5,13.8,39.08234871382976,2,44.261376846822095,40529,17.95
23792,22158,46912,224.8,0.433533663,8314,1501,43,36.1,17.2,37.85305985205111,1,42.03934095494284,1634,34.1
70795,67104,59114,375.1,0.601363438,16941,44,32,32.1,10.4,25.830920262730416,1,38.675047672858256,3691,13.75
25349,22912,55776,224.8,0.461905045,7816,28,43,35.4,15.0,33.49639039015346,2,31.224111404789145,2437,19.75
28754,27216,46345,263.2,0.324076788,8014,1729,46,32.5,12.9,29.074215761285387,1,35.03512554774988,1538,21.9
92176,88956,51030,292.7,1.529768829,23202,1312,35,35.3,13.0,26.73038534976567,1,27.910735983336227,3220,15.8
8665,8177,45697,227.6,0.41368124,2497,688,16,39.2,13.8,29.417195614541257,1,36.64166185804962,488,21.2
770517,554760,55860,230.9,18.10586536,161771,36,17,32.4,12.9,22.695411003261444,2,43.306636972318586,215757,22.15
89147,83658,83014,264.9,2.039461996,21950,1815,49,27.3,8.4,27.33238359114721,1,52.47736884023018,5489,3.75
46430,44368,46262,375.1,0.39439656,11338,804,32,34.5,11.7,26.23734654318329,1,34.63278052982985,2062,21.8
43058,41279,49161,292.7,0.714598011,10469,1296,35,38.6,14.6,25.44939384086581,1,26.40624274234753,1779,21.049999999999997
79115,74324,64714,207.9,3.971244701,16036,1834,50,30.7,9.8,22.239777539025468,1,43.676925993806485,4791,12.45
16736,16034,61044,247.1,0.882247565,4577,263,26,24.6,10.2,31.29182600382409,1,46.98255258126195,702,12.45
1515,1455,42701,224.8,0.027606065,518,1636,43,35.0,15.0,35.445544554455445,1,35.973597359735976,60,23.4
9267,8597,45670,224.8,0.168861653,2537,1517,43,35.7,14.3,30.592424732923273,1,47.156577101543114,670,20.9
6254,5975,61387,302.7,0.141549218,1726,951,23,35.9,10.6,26.990725935401343,1,46.306363927086664,279,13.399999999999999
7890,7499,41101,218.2,0.294986447,2081,369,15,32.4,11.2,26.565272496831433,1,31.49556400506971,391,25.35
29144,19687,58448,263.2,0.328472349,4113,1739,46,31.2,8.8,15.893494372769695,2,38.95484490804282,9457,21.1
541918,424652,58890,292.7,8.993764801,126698,274,35,33.1,12.6,25.130370277422042,2,42.63504810690916,117266,17.05
21539,20660,54339,216.2,0.367942855,4522,158,44,32.2,11.0,21.84409675472399,1,34.38878313756442,879,14.649999999999999
34342,33239,56211,330.2,0.87240325,11973,138,19,27.2,11.7,36.38984334051599,1,45.41086715974608,1103,15.600000000000001
9395,9038,37013,273.1,0.18708871,3278,57,25,37.4,15.1,34.84832357637041,1,30.867482703565724,357,29.65
23906,22185,40761,284.4,0.350866803,6376,154,13,35.8,13.1,27.281853927884214,1,41.49167572994227,1721,30.2
6121,5718,72949,285.7,0.095647946,1583,246,5,23.6,8.0,27.13608887436693,1,58.013396503839246,403,8.65
19150,18573,53871,273.1,0.381346332,4591,52,25,34.4,11.7,24.903394255874673,1,29.216710182767624,577,14.100000000000001
274765,225371,56169,279.6,2.493630022,40383,189,4,36.3,12.8,15.929612578021219,2,25.025749276654597,49394,28.05
12820,10884,44735,224.8,0.233603798,2900,1650,43,37.6,15.6,25.01560062402496,2,31.23244929797192,1936,22.85
18804,17071,55079,279.6,0.17065572,6935,196,4,25.8,11.9,38.619442671771964,1,52.744097000638156,1733,19.3
88028,84603,65209,287.0,1.268121228,20857,862,22,36.7,11.1,26.11555414186395,1,38.83991457263598,3425,13.3
284081,227365,53795,284.4,4.169438305,65218,536,13,32.9,11.9,24.147690271436666,2,38.11764954361608,56716,26.25
12097,11495,68381,247.1,0.637700096,3437,36,26,29.0,10.5,31.173018103662066,1,46.89592460940729,602,9.7
35392,32786,55226,239.2,1.706064684,7213,44,27,32.9,10.2,22.714172694394215,1,38.54260849909584,2606,12.1
994400,762683,52318,279.6,9.024678158,157757,175,4,33.5,12.0,17.189058728881736,3,31.402353177795657,231717,29.75
70116,68224,66151,230.8,1.383066458,15510,51,14,38.2,13.0,24.077243425181127,1,32.54464031034286,1892,14.6
225763,81145,49640,217.1,4.665029621,44214,50,0,36.6,15.9,21.29312597724162,2,39.91220882075451,144618,31.6
17888,17270,59043,273.1,0.35621531,4593,1019,25,33.5,12.3,27.627459749552774,1,34.36381932021467,618,13.350000000000001
21763,20888,44693,255.0,0.234740485,6084,44,33,32.2,12.4,29.908560400680052,1,38.36327712172035,875,22.7
2660,2560,43274,227.6,0.126992741,911,231,16,37.5,13.8,35.338345864661655,1,45.526315789473685,100,20.1
64525,63685,30490,224.8,1.175763265,9636,1629,43,42.6,19.4,15.15536613715614,1,14.51685393258427,840,45.65
13257,13060,35751,230.9,0.311517406,3211,473,17,42.5,17.6,26.137135098438563,1,24.017500188579618,197,31.3
277,265,57925,224.8,0.005047446,32,1582,43,33.0,12.0,26.353790613718413,1,27.436823104693143,12,14.85
28281,27388,54331,292.7,0.469356364,6946,1313,35,38.0,12.6,26.059898872034225,1,30.720271560411582,893,11.3
43734,41765,43651,253.1,0.742895505,9973,39,42,39.0,14.5,24.01106690446792,1,24.90053505281932,1969,23.65
4599,4514,39463,273.1,0.091582861,1136,527,25,37.2,13.2,26.331811263318112,1,24.853228962818,85,27.700000000000003
70975,62682,43535,386.0,0.587277116,18311,804,20,35.7,12.8,26.806622050017616,2,34.01197604790419,8293,19.85
9699,9303,54865,218.2,0.362620222,3002,7,15,34.7,11.5,30.941334158160632,1,41.73626147025467,396,14.55
18717,17697,50605,227.6,0.893580124,4867,592,16,40.3,12.5,26.79916653309825,1,39.97969760111129,1020,15.0
18883,15732,49712,240.4,1.220004874,4501,1436,41,31.6,11.3,23.433776412646296,2,32.611343536514326,3151,18.15
73703,61650,47057,227.6,3.518701496,8478,673,16,27.9,7.1,13.445857020745425,3,39.656459031518395,12053,12.75
8732,7325,42689,265.2,0.088962631,1667,137,9,36.7,13.8,21.41548327989006,2,24.874026568941822,1407,24.200000000000003
182001,123191,68126,191.3,6.033121717,29708,298,24,36.5,11.7,18.37352542019,2,37.79594617611991,58810,12.149999999999999
8145,6895,48529,224.8,0.148416766,1647,406,43,37.3,12.7,20.368324125230203,2,29.367710251688152,1250,26.25
8743,8399,47049,273.1,0.174105012,2477,115,25,34.4,13.6,28.262610088070456,1,29.22337870296237,344,19.950000000000003
34709,33722,55245,264.9,0.794055733,7761,117,49,37.2,11.1,23.452130571321558,1,25.186551038635514,987,17.9
205466,195506,65280,292.7,3.409949252,43133,1287,35,35.8,12.0,23.390244614680775,1,38.71686799762491,9960,9.75
132328,126929,61508,284.4,1.942169424,31973,530,13,32.8,10.0,25.541835439211656,1,42.83976180400217,5399,11.1
9404,8902,47674,247.1,0.4957371,2739,1028,26,26.6,10.1,30.072309655465755,1,44.47043811144194,502,16.55
23537,14387,40909,207.6,0.687251582,5481,119,3,40.4,14.5,23.431193440115564,2,28.168415685941284,9150,27.4
6666,5751,42522,213.5,0.096659891,1468,1110,28,34.4,11.7,22.517251725172517,1,37.113711371137114,915,17.5
172578,152032,80189,224.8,3.144686134,24676,872,43,37.9,10.2,15.351319403400202,2,34.42037803196236,20546,13.65
2313,2151,51327,237.6,0.118681397,667,1140,34,38.3,12.7,31.56074362300043,1,41.893644617380026,162,13.35
15841,12389,51131,263.2,0.178538652,4077,1686,46,34.4,13.4,27.952780758790478,2,34.7642194305915,3452,18.9
237085,60386,44776,191.3,7.859092325,44090,963,24,43.3,15.0,20.184322078579413,2,40.43275618449079,176699,29.5
73901,64443,48763,278.8,0.902237396,19476,1762,47,35.4,12.5,29.8669842086034,2,39.29987415596541,9458,22.8
426718,390562,61652,265.2,4.347452607,174026,331,9,22.5,13.1,44.91654910268608,1,48.996292633542524,36156,16.2
2171603,1666544,63310,279.6,19.70838512,330448,200,4,34.7,12.8,16.854369790426706,3,32.537761275886986,505059,20.95
476179,358197,79719,375.1,4.044870976,101941,416,32,30.4,11.5,22.77357884325012,3,39.762358272834376,117982,14.6
3603,3477,41899,227.6,0.1720131,1327,679,16,39.7,14.2,36.27532611712462,1,43.43602553427699,126,18.05
48467,44401,70495,213.5,0.70279252,16331,240,28,28.0,12.0,38.252831823715105,1,52.52027152495512,4066,10.9
151260,125562,64387,218.2,5.655215461,21650,136,15,28.4,7.4,16.58865529551765,3,45.10842258363083,25698,13.7
1825,1761,47097,239.2,0.087973781,600,1074,27,36.6,12.4,31.89041095890411,1,42.794520547945204,64,19.2
73055,69231,55879,264.9,1.671316995,18838,1315,49,31.2,10.4,28.121278488809804,1,39.263568544247484,3824,12.6
34210,32001,57934,227.6,1.633241227,8619,646,16,33.4,11.2,26.121017246419175,1,42.76235019000293,2209,13.2
28606,23320,46600,191.3,0.948255668,6249,161,24,37.3,13.2,22.551213032231,2,30.682374327064256,5286,18.1
30233,28754,58307,207.9,1.517571144,8337,677,50,27.8,9.1,28.938577051566167,1,49.73373466080111,1479,10.35
20705,13907,35636,228.7,0.285396847,4726,370,10,39.7,16.4,24.7766240038638,2,29.53875875392417,6798,32.55
25825,16073,38849,253.1,0.438681036,5499,38,42,43.8,17.0,22.029041626331075,2,22.52081316553727,9752,33.95
40011,35366,53387,302.7,0.905584548,9579,925,23,33.5,10.6,24.50826022843718,1,36.80237934567994,4645,13.05
44176,40897,42439,230.9,1.038062377,9933,692,17,42.2,16.2,24.262042738138355,1,27.716407098877216,3279,26.05
7649,5791,40468,278.8,0.09338458,2554,1761,47,32.6,15.2,36.4753562557197,3,38.46254412341483,1858,23.95
2279,1151,33908,228.7,0.03141364,913,414,10,38.4,22.2,41.465555068012286,2,25.31812198332602,1128,40.15
11372,10579,55343,303.4,0.165530782,2515,1303,37,36.1,13.7,23.663383749560325,1,26.63559620119592,793,20.0
291408,242119,81315,306.5,2.682314908,60833,1126,30,34.7,10.1,22.570416735298963,2,41.01294405095261,49289,8.4
36748,22792,38418,217.1,0.75933837,8677,26,0,37.7,17.3,24.14825296614782,2,26.197344073146837,13956,32.15
8313,8066,51255,273.1,0.165542144,2185,541,25,35.0,13.1,27.64345001804403,1,29.111030915433656,247,25.2
7176,6764,46141,303.4,0.104453824,2694,130,37,31.4,14.3,39.046822742474916,1,42.44704570791527,412,19.25
217522,199816,38409,244.8,4.256124286,41981,1139,31,32.1,12.8,21.171651603056244,1,33.82186629398405,17706,32.9
22423,11194,42785,228.7,0.309077687,4540,351,10,37.7,17.5,22.521518084110063,2,27.39597734469072,11229,31.900000000000002
4909,4724,47869,285.7,0.076708997,1285,64,5,25.6,10.0,28.396822163373397,1,41.495212874312486,185,19.15
16841,16133,49716,284.4,0.247174258,4624,161,13,36.2,12.6,28.70375868416365,1,40.20545098272074,708,23.4
24578,16546,37901,206.7,0.779149999,5943,332,36,38.5,15.3,24.55854829522337,3,33.83106843518594,8032,26.3
24133,23298,58380,230.8,0.476033185,6402,163,14,35.9,13.7,27.671652923382922,1,32.68967803422699,835,13.1
26746,13863,38097,244.8,0.523323159,5804,1136,31,40.1,16.9,22.76228221042399,2,34.46870560083751,12883,33.45
27086,26279,57705,292.7,0.449523938,6575,33,35,34.7,12.1,26.031898397696228,1,34.53075389500111,807,16.549999999999997
41755,38885,48689,263.4,1.294849133,12039,558,48,32.2,13.1,29.495868758232547,1,41.786612381750686,2870,17.1
7060,6864,61219,192.6,0.181107372,1645,463,12,31.1,10.8,23.725212464589234,1,37.35127478753541,196,10.85
68192,65787,54149,287.0,0.982366097,16363,889,22,37.6,11.0,25.840274519005163,1,39.37118723603942,2405,14.4
64623,62281,41541,230.9,1.5185328,15846,152,17,39.6,16.1,25.715302601241046,1,30.764588459217308,2342,25.549999999999997
159337,149717,56557,287.0,2.295390467,38914,57,22,36.3,11.7,26.4747045570081,1,39.57900550405744,9620,18.450000000000003
465289,400376,55874,253.1,7.9037158,93686,509,42,30.1,11.5,21.865335307733474,2,42.58342664451556,64913,14.5
9047,8394,55378,302.7,0.204764275,2504,933,23,33.5,11.1,27.8655908035813,1,36.54250027633469,653,14.75
25083,24127,68835,228.7,0.345743015,6208,368,10,27.7,11.0,27.066140413826094,1,38.910816090579274,956,12.9
53652,47962,52151,273.1,1.068406967,8743,136,25,33.0,8.8,17.770073808991278,2,35.681801237605306,5690,13.4
216072,174163,62835,265.2,2.201366663,41495,13,9,33.4,11.9,22.301825317486763,2,38.86574845421896,41909,11.45
7885,7450,55190,207.9,0.39579428,2206,1839,50,28.4,11.3,29.30881420418516,1,42.549143944197844,435,15.3
34993,32791,47302,247.1,1.844675493,8536,1056,26,30.8,11.2,26.350984482610805,1,38.88206212671106,2202,19.3
1892,1823,57210,224.8,0.034475693,516,1375,43,32.5,12.4,31.818181818181817,1,47.780126849894295,69,14.95
362265,329185,53034,224.8,6.601129474,68411,1605,43,40.3,14.0,20.364374145998095,1,34.57386167584503,33080,21.450000000000003
8058,7866,57208,239.2,0.38843437,2184,6,27,34.9,11.0,28.046661702655744,1,37.652022834450236,192,10.15
50815,42829,53134,230.9,1.194067812,11999,29,17,35.9,12.8,24.73088654924727,2,40.60218439437174,7986,18.15
13275,11046,39201,217.1,0.274306544,3480,13,0,35.9,16.4,27.85687382297552,2,27.45009416195857,2229,25.4
19964,18227,60767,216.2,0.341037707,3119,1661,44,33.8,9.9,17.14085353636546,1,30.124223602484474,1737,13.05
2533,2462,50553,227.6,0.120929554,725,677,16,37.9,13.0,30.793525463876826,1,44.21634425582314,71,21.799999999999997
15795,15106,48315,263.2,0.178020201,4593,379,46,31.8,12.6,30.921177587844255,1,37.9360557138335,689,17.5
36249,33617,50162,230.9,0.851791088,8552,117,17,39.4,14.0,24.447570967474967,1,35.107175370355044,2632,24.35
101104,91568,51441,230.9,2.375775501,22152,541,17,31.8,13.8,23.554953315398006,2,36.79379648678589,9536,18.4
187888,180191,67161,320.5,2.919460985,44846,6,38,33.4,10.0,26.360917142127228,1,43.171996082772715,7697,8.55
59866,57179,43031,292.7,0.993546484,14970,39,35,39.5,14.4,25.856078575485252,1,30.56826913440016,2687,24.3
50310,48067,50594,224.8,0.916740021,9558,1503,43,38.8,14.5,20.194792287815545,1,22.955674816139933,2243,23.549999999999997
1243857,791110,50006,292.7,20.64326578,297844,1290,35,34.9,13.3,25.22098601366556,2,43.18092835430439,452747,26.15
754610,654951,56343,265.2,7.688054434,239488,40,9,24.6,13.0,35.81399663402287,2,40.7471409072236,99659,17.549999999999997
47240,44735,48020,230.9,1.11006127,12601,695,17,41.3,15.3,26.869178662150723,1,40.679508890770535,2505,26.5
